domain,url_length,url_shortserv,url_@_present,url_spec_char_count,sec_words_present,digit_count,http_count,url_dot_count,dom_hyphen_count,ip_present,url_dom_prefix,url_subdom_count,url_redirect,url_exe_present,dom_age,dom_reg,dns_record,web_traffic,page_ranking,google_index,label
stackoverflow.com,0,0,0,6,0,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
support.onelouder.com,1,0,0,8,1,9,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
kpchealthandwellness.com,1,0,0,7,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
ambientaris.com,1,0,0,12,3,84,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
confirmyour-new-payee.com,0,0,0,5,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
littlefoots.ru,0,0,0,5,0,22,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
piovecosmetics.com,1,1,0,6,1,9,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
linuxmint.com.ru,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
maindiscount.su,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
sobem.org.hk,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
thefreedictionary.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
automotivetouchup.com,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
eventsxmetros16.com,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
dindaforrodasantigas.blogspot.com,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
thehelpcompany.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
hm-revenue-costums.ciclosew.com,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
agypsysoul.us,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
eeherald.com,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
lloydsbank.help-personal-devices.com,0,0,0,4,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
superdoopercheap.co.uk,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
my3-login.com,0,0,0,4,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
motorzona.ru,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
dictionary.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
cummins.jobs,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
metrobankonline-nwe-system-portal-login.duckdns.org,1,0,0,5,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
mphc.gov.in,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
iipvit.by,0,0,0,7,0,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
messengermail.moonfruit.com,0,1,0,4,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
amazonprime.servebeer.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
angalgabung.gb.net,0,0,1,10,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
morning-charming-exoplanet.glitch.me,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
4sijy.weblium.site,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
rakuten.co.jp.raopten.xyz,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
pixelprocursos.es,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
unauthorised-payeerequest.com,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
susupubg.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
dickssportinggoods.com,0,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
llewellyn.com,0,0,0,6,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
affirm-grant-govuk.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
access.redhat.com,0,1,0,5,1,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
612smmwu4yhn.wixsite.com,0,0,0,5,0,4,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
svb-marine.it,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
drmartensosta.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
loginboitevocale.wixsite.com,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
user-restore.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
teachvlearn.com,1,0,0,14,2,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
gaming.stackexchange.com,1,0,0,6,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
math.tutorvista.com,0,0,0,5,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
naturesbasket.co.in,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
account-services-login.chinookoms.com,1,0,0,20,3,25,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1
vieuxshack.com,1,0,0,16,2,103,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
sophie-world.com,0,0,0,5,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
14tokens.com,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
protoshare.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
allaboutscience.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
velocidrone.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
payscale.com,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
vieuxshack.com,0,0,0,7,0,22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
spk-hauptfiliale.de,0,0,0,4,0,19,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
kserasera.com,1,0,0,15,4,31,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
vieuxshack.com,1,0,0,14,2,129,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
secure.runascape.com-vzla.ru,1,0,0,6,2,21,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
lksdkhsda.nguigdgeax.top,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
fujitsu.com,1,0,0,12,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
traffic.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
perfect-chambray-fog.glitch.me,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
amguevara.com,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
gomovies.vc,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
manaplas.com,0,0,0,5,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
fujitsu.com,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
restrictions-uk.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
ubank.com.au,0,0,0,5,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
coxandson.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
zamzar.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
gruposcherman.com.br,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1001fonts.com,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0ffice3655.cabanova.com,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
demobv.nl,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
sky-accounts.com,1,0,0,9,3,88,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
engelhorn.de,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
professionz.com,0,0,0,6,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
lallardelmusic.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ucoz.ru,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
deregisterdevices-access.com,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
phoenix.jobing.com,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
littlefoots.ru,0,0,0,4,0,22,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
dofactory.com,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
cubiertastensadas.cl,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
getatless.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
freeproductkey.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
conservative.by,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
prweb.com,1,0,0,7,0,12,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
newdevicesderegister-online.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
corpuslinguisticmethods.wordpress.com,1,0,0,8,1,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
web4350.web06.bero-webspace.de,0,0,0,5,0,6,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
un.org,0,0,0,7,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
en.wikipedia.org,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
deiu68.wixsite.com,0,0,0,4,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
academicxpert.com,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
bu.edu,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
slaphappylarry.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
computershoys.net,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
vor.at,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
vieuxshack.com,1,0,0,16,2,106,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
plevenzapleven.bg,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
relitechinfosys.com,0,0,0,6,0,17,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
wikiwand.com,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
lloydsbank.security-personal-devices.com,0,0,0,4,2,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
panynj.gov,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
vieuxshack.com,1,0,0,7,1,24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
bobsplans.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
en.wiktionary.org,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
microsoft.igvc.link,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
sawa.com,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
lespiquetsdelaferme.com.ovh.com.lesexperts13.fr,1,0,0,8,0,18,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
spked.de,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
store.ankurnarula.org,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
businessmate.org,0,0,0,6,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
provenancevineyards.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
amazojp.amaytg.xyz,0,0,0,5,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
marketing-sense.co.uk,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
docs.oracle.com,0,0,0,9,0,19,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
smallbusinessmanagementhelp.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
openstreetmap.id,1,0,1,10,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
signin.eday.co.uk.ws.eayisapi.dllsigninusingssl.x3kv5ih4eztuygpnik3rbojeqzos2c.portondeguadarrama.com,1,0,0,4,2,5,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
facebook.com,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
access.deka-eu.com,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
tips4pc.com,1,0,0,5,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
halodoc.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
mbboe.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
newsimdigital.com,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
eajournals.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
de-spk34326.xyz,0,0,0,4,0,5,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
nuovesicurezzeonline.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
godinein.com,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
armorgames.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
vantlenatel.files.wordpress.com,1,0,0,6,1,6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
consulente-app-accesso.com,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1
linktr.ee,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
thedigitallandscaping.com,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
showwall.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
plus-de-bulles.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
hali-securesuite.com,0,0,0,5,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
trilles157.typeform.com,0,0,0,5,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
schnurrberg.ch,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
elegantthemes.com,1,0,0,6,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
bridgedoctor.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
sharing.com.tw,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
alienvault.com,1,1,0,6,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
cya.nz,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
yuoikkiu.kandico.net,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
allstarconverse2021.000webhostapp.com,0,0,0,4,0,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
diffen.com,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
againstmalaria.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
techopedia.com,0,0,0,6,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
online.lioyds.unrecognised-device-review-9061.com,0,0,0,4,0,4,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1
kusoe.edu.np,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
cephastanesi.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
teslafit.stg.thebrain4web.com,1,0,0,13,2,36,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
vieuxshack.com,0,0,0,6,0,21,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
natwest.secure-auth-personal-device.com,0,0,0,4,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
maximaequisport.ru,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
drmartensshoes.fi,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
viaggiatoricheignorano.blogspot.com,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
payscale.com,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
impotspublicservice.com,0,0,0,5,0,15,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
docs.google.com,1,0,0,20,1,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
it-europe564598-com.filesusr.com,1,0,0,6,0,31,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
canlisohpetgiris.online,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
agypsysoul.us,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
laesieworks.com,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
moroni10.com,0,0,0,7,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
oneonlinegames.com,0,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
heylink.me,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
skem9.co.uk,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
investorplace.com,1,0,0,7,0,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
eveningfeedfun.com,0,0,0,5,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
realtargetgadgetventures.com,1,0,0,25,2,73,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
thechurchillobserver.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
en.wikipedia.org,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
merriam-webster.com,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
jugssports.com,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
access004app.000webhostapp.com,0,0,0,4,2,6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
facebook.marketplace.item33516.com,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
dict.hinkhoj.com,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
commons.wikimedia.org,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
occipital-insidious-branch.glitch.me,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
seoemail.com.au,0,0,1,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
pacbsbcglobalnettt.weebly.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
jp-rakuten.wy0.top,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
vieuxshack.com,1,0,0,14,2,111,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
bedbugs.org,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
rekutetenda.ralitentakuen.top,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
jabeyt.com,0,1,0,6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
docsharex-authorize.firebaseapp.com,0,0,0,4,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
goalatogames.play-minigames.com,0,0,0,5,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
umsl.edu,0,0,0,6,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
idevaffiliate.com,0,0,0,5,1,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
fulton-armory.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
wired.com,1,0,0,7,0,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
facebook.bahitom.com,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
fifdh.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
clouddoc-authorize.firebaseapp.com,0,0,0,5,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
spk-hauptfiliale.de,0,0,0,4,0,16,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
simp.ly,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
simple.wikipedia.org,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
mail.payeeonlinerevision.com,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
ranker.com,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
register-yourdevice.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
8uijf5.wixsite.com,0,0,0,4,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
chillbarandcafe.com.au,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
en.wiktionary.org,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
davivienda-acceso-personal.com,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
timebie.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
twitter.com,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ipnpr.jpl.nasa.gov,0,0,0,7,1,6,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
mathsisfun.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
bing.com,1,0,0,9,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
liesegang-partner.com,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
history.com,0,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
dl-tornj.ir,0,0,0,8,0,9,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
fundingconnection.co.za,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
nextdirect.com,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
en.wikipedia.org,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
mysenorita.in,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
docs.microsoft.com,1,1,0,7,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
halifax-payees-removal.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
hsgprints.co.uk,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
alexisgrant.com,0,1,0,8,0,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
siotranculpdi.files.wordpress.com,1,0,0,6,1,6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
sag2019.com,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
lnkd.in,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
mauriciomosse.com.ar,0,0,0,5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
zafizack.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
cgi.csc.liv.ac.uk,0,0,0,7,0,16,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0
sciencebuddies.org,1,0,0,8,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
tickets.ru,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
webopedia.com,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
culinaryenvy.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
docs.google.com,1,0,0,25,1,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
oberlin.net,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
vogotelecom.com.br,0,0,0,4,0,21,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
tellmann-lifestyle.de,0,0,0,5,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
game.co.uk,0,0,0,8,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
en.wikipedia.org,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
linktr.ee,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
lloyduk-secure-device.com,0,0,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
spk-hauptfiliale.de,0,0,0,4,0,19,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
netorg5539223-my.sharepoint.com,1,1,0,22,3,91,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
wikia.com,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
mobile-alerts-o2.com,0,0,0,4,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
ebay.yellow4low.com,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
roybcan.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
media.digikey.com,0,0,0,7,0,6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
thefreedictionary.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
csemergencylock.typeform.com,0,0,0,5,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
linktr.ee,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
134.122.177.67,0,0,1,7,1,11,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
smallbusiness.chron.com,0,0,0,4,1,5,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
iris1914.it,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
toni38328148.typeform.com,0,0,0,5,0,10,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
poedb.tw,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
learnnext.com,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
